RM_ERRECHNETE_RAUMTEMPERATUR_DSP_POINT_ID_Value,RM_RBG_RAUMTEMPERATUR_POINT_ID_Value,RM_ANSTEUERUNG_DSP_VENTIL_POINT_ID_Value,DSP_FLOOR_DISTRIBUTOR_FLUX_FLUX_ID_Value,DSP_FLOOR_DISTRIBUTOR_RUECKLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_VORLAUFTEMPERATUR_EQUIPMENT_ID_Value,DSP_FLOOR_DISTRIBUTOR_LEISTUNG_EQUIPMENT_ID_Value,DSP_HK_CIRCUIT_DURCHFLUSS_EQUIP_ID_Value,DSP_HK_CIRCUIT_LEISTUNG_EQUIP_ID_Value,DSP_KK_CIRCUIT__24A1_AUSSENTEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_RL_TEMPERATUR_EQUIP_ID_Value,DSP_KK_CIRCUIT_DS_VENTIL_V2_MISCHVENTIL__EQUIP_ID_Value,sunhour_value,timestamp
20,21.869104,0,0,27.75,31.99,0,1.8270001,5.7000003,7.231411,34.60174,31.406271,99.86302,0,2021-02-16T21:15:00.0000000Z
20,21.869104,0,0,27.59,31.9,0,1.8340001,7.7000003,7.087896,34.80867,31.303465,99.86302,0,2021-02-16T21:30:00.0000000Z
20,21.763525,0,0,27.47,32.079998,0,1.8000001,7.7000003,6.9761114,34.508633,31.506414,99.86302,0,2021-02-16T21:45:00.0000000Z
20,21.763525,0,0,27.34,32,0,2,7.7000003,7.132968,33.474915,30.354776,99.86302,0,2021-02-16T22:00:00.0000000Z
20,21.763525,0,0,27.23,31.789999,0,2.3100002,9.8,7.2483215,33.9995,30.342432,99.86302,0,2021-02-16T22:15:00.0000000Z
20,21.763525,0,0,27.13,31.71,0,2.2800002,8.400001,7.4448366,33.894154,30.85659,99.86302,0,2021-02-16T22:30:00.0000000Z
20,21.763525,0,0,26.99,31.529999,0,1.8000001,6.9,8.446291,34.723454,30.856457,99.86302,0,2021-02-16T22:45:00.0000000Z
20,21.763525,0,0,26.949999,31.81,0,1.96,8.6,8.4903345,34.20292,31.3783,99.86302,0,2021-02-16T23:00:00.0000000Z
20,21.763525,0,0,26.859999,31.91,0,2.035,6.5,8.333041,33.995735,31.270947,99.86302,0,2021-02-16T23:15:00.0000000Z
20,21.662163,0,0,26.75,31.699999,0,1.9200001,8.400001,8.205639,34.522728,30.851578,99.86302,0,2021-02-16T23:30:00.0000000Z
20,21.662163,0,0,26.68,31.74,0,1.9200001,9,8.037482,33.99592,30.851624,99.86302,0,2021-02-16T23:45:00.0000000Z
20,21.662163,0,0,26.619999,31.519999,0,2.1090002,8.400001,8.038437,33.44877,29.815786,99.86302,0,2021-02-17T00:00:00.0000000Z
20,21.662163,0,0,26.529999,31.33,0,2.2,10.5,8.060875,33.971996,30.228823,99.86302,0,2021-02-17T00:15:00.0000000Z
20,21.662163,0,0,26.47,31.369999,0,1.8800001,7.8,8.062878,33.658466,30.5435,99.86302,0,2021-02-17T00:30:00.0000000Z
20,21.662163,0,0,26.42,31.289999,0,2.0700002,7.1,7.94618,34.587017,30.856752,99.86302,0,2021-02-17T00:45:00.0000000Z
20,21.561626,0,0,26.33,31.42,0,2.2,9.400001,7.795706,33.970806,30.232279,99.86302,0,2021-02-17T01:00:00.0000000Z
20,21.561626,0,0,26.279999,31.38,0,2.24,7.5,7.773085,33.374016,30.337023,99.86302,0,2021-02-17T01:15:00.0000000Z
20,21.561626,0,0,26.199999,31.119999,0,2.209,7.6,7.798645,34.193897,30.347994,99.86302,0,2021-02-17T01:30:00.0000000Z
22,21.561626,71.91868,0,26.15,31.24,0,2.48,11.3,7.7014236,33.890663,29.805817,99.86302,0,2021-02-17T01:45:00.0000000Z
22,21.561626,71.91868,1.202,25.96,31.13,7.4,3.4010003,15.6,7.7941008,32.286907,27.829096,99.86302,0,2021-02-17T02:00:00.0000000Z
22,21.561626,71.91868,1.2,27.64,32.67,5.5,3.427,12.900001,7.856386,32.296425,28.766527,99.86302,0,2021-02-17T02:15:00.0000000Z
22,21.561626,71.91868,1.2,28.369999,33.079998,6.2000003,3.4880002,14.3,7.789767,33.449345,29.29128,99.86302,0,2021-02-17T02:30:00.0000000Z
22,21.561626,71.91868,1.212,28.74,33.149998,6.5,3.1230001,15.8,7.764294,33.34204,29.497374,99.86302,0,2021-02-17T02:45:00.0000000Z
22,21.561626,71.91868,1.2090001,28.73,32.6,4.9,3.2800002,12,7.769408,32.7387,29.497374,99.86302,0,2021-02-17T03:00:00.0000000Z
22,21.561626,71.91868,1.212,28.73,33.399998,5.4,3.3200002,11.900001,7.941334,33.265945,29.497374,99.86302,0,2021-02-17T03:15:00.0000000Z
22,21.561626,71.91868,1.2040001,29,33.2,6.1,3.295,14,8.045083,33.78655,29.704796,99.86302,0,2021-02-17T03:30:00.0000000Z
22,21.561626,71.91868,1.2240001,29.039999,32.969997,6,3.68,16.7,7.8893523,33.274265,29.50091,99.86302,0,2021-02-17T03:45:00.0000000Z
22,21.561626,71.91868,1.212,28.779999,32.44,4.9,3.334,12.3,7.740706,32.7681,29.383162,99.86302,0,2021-02-17T04:00:00.0000000Z
22,21.561626,71.91868,1.215,28.88,32.55,5.2000003,3.2800002,14.8,7.5538664,32.7658,29.375896,99.86302,0,2021-02-17T04:15:00.0000000Z
22,21.561626,71.91868,1.202,29.07,33.27,6,3.8400002,19,7.4455643,33.292072,28.867338,99.86302,0,2021-02-17T04:30:00.0000000Z
22,21.864391,56.780434,1.2240001,28.9,33.84,6.7000003,3.8400002,20.7,7.2121816,34.328293,29.292166,99.86302,0,2021-02-17T04:45:00.0000000Z
22,21.864391,51.6654,1.2,29.24,32.7,4.7000003,3.8400002,13.3,6.9454727,33.303917,29.29128,99.86302,0,2021-02-17T05:00:00.0000000Z
22,21.966692,51.6654,1.212,29.279999,34.2,6,3.8000002,17,6.879383,33.838535,29.705511,99.86302,0,2021-02-17T05:15:00.0000000Z
22,21.966692,51.6654,1.212,29.49,34.03,6.7000003,3.8220003,21,7.032156,34.365234,29.810368,99.86302,0,2021-02-17T05:30:00.0000000Z
22,21.966692,51.6654,1.2080001,29.289999,33.52,5.5,3.798,18.2,6.967822,33.832886,29.705492,99.86302,0,2021-02-17T05:45:00.0000000Z
22,21.966692,51.6654,1.212,29.199999,33.02,4.9,3.8390002,13.900001,6.869929,33.295464,29.707077,99.86302,0,2021-02-17T06:00:00.0000000Z
22,21.966692,46.510983,1.2240001,29.449999,33.55,5.9,3.8000002,16.9,7.037965,33.83163,29.815048,99.86302,0,2021-02-17T06:15:00.0000000Z
22,22.06978,46.510983,1.212,29.58,34.05,6.4,3.88,20.7,7.370834,34.336758,29.917244,99.86302,0,2021-02-17T06:30:00.0000000Z
22,21.398329,80.08356,1.212,29.38,32.94,5.3,3.8400002,17.800001,7.046381,33.808296,29.815468,99.86302,0,2021-02-17T06:45:00.0000000Z
22,21.398329,80.08356,1.21,29.31,33.27,5.3,3.88,15.1,6.784067,33.81488,29.812296,99.86302,0,2021-02-17T07:00:00.0000000Z
22,21.502728,74.863625,1.2240001,29.5,34.01,6.2000003,3.8400002,17.4,6.9946003,33.80794,29.912363,99.86302,0,2021-02-17T07:15:00.0000000Z
22,21.917578,44.065952,1.212,29.609999,34.05,6.1,3.8400002,19.300001,7.4462914,34.336796,29.917244,99.86302,0,2021-02-17T07:30:00.0000000Z
22,22.321503,33.924866,1.212,29.51,33.26,5.4,3.8000002,17.9,7.946546,33.601723,29.917244,99.86302,0,2021-02-17T07:45:00.0000000Z
22,22.424488,28.775597,1.223,29.42,33.48,5,3.7610002,14.5,8.297209,33.821613,29.812263,99.86302,0,2021-02-17T08:00:00.0000000Z
22,22.424488,28.775597,1.223,29.56,33.55,5.7000003,3.68,15.900001,8.560495,33.822117,30.123457,99.86302,0,2021-02-17T08:15:00.0000000Z
22,22.52592,18.129349,1.212,29.74,34.1,6.1,3.7210002,18.2,9.007583,34.329937,30.230366,99.86302,0,2021-02-17T08:30:00.0000000Z
22,22.40304,29.848003,1.2240001,29.73,34.13,6.2000003,3.7000003,18.9,9.448149,33.516598,30.230366,99.86302,0,2021-02-17T08:45:00.0000000Z
22,22.090342,24.985409,1.2240001,29.58,33.62,4.6,3.6950002,14.8,9.9488945,33.838356,30.331003,99.86302,0.433333333333333,2021-02-17T09:00:00.0000000Z
22,22.906847,0,1.21,29.699999,33.55,5,3.752,14.1,10.138549,33.837467,30.226236,99.86302,0.433333333333333,2021-02-17T09:15:00.0000000Z
22,22.237415,12.570953,1.2,29.89,34.07,6.1,3.6000001,16.800001,10.510189,34.364967,30.328182,99.86302,0.433333333333333,2021-02-17T09:30:00.0000000Z
22,22.854061,7.2969437,1.2240001,29.89,34.13,6,3.7180002,18.6,10.807643,34.36486,30.328602,99.86302,0.433333333333333,2021-02-17T09:45:00.0000000Z
22,22.859741,12.1266365,1.115,29.769999,33.62,3.9,3.6000001,14.2,10.661942,33.842304,30.326748,99.989655,0.533333333333333,2021-02-17T10:00:00.0000000Z
22,22.9663,1.6850471,0.864,29.689999,33.45,3.6000001,3.44,13.8,10.982172,33.84012,30.333284,97.66514,0.533333333333333,2021-02-17T10:15:00.0000000Z
22,22.9663,1.6850471,0.85200006,29.689999,33.17,3.1000001,2.963,10.5,11.241274,33.31551,30.333284,82.34509,0.533333333333333,2021-02-17T10:30:00.0000000Z
22,22.325138,39.017868,0.85200006,29.689999,32.7,3.1000001,2.4150002,10.5,11.456185,33.001175,30.331718,73.67012,0.533333333333333,2021-02-17T10:45:00.0000000Z
22,22.119772,44.011402,0.002,28.619999,31.58,0,0.012,0,11.546868,31.747242,29.812296,91.656586,0.133333333333333,2021-02-17T11:00:00.0000000Z
22,22.3231,18.400764,0,28.49,31.08,0,0,0,10.949156,31.524538,29.498955,100,0.133333333333333,2021-02-17T11:15:00.0000000Z
22,22.842058,0,0,28.31,30.949999,0,0.0050000004,0,10.659375,31.218685,27.661673,99.12797,0.133333333333333,2021-02-17T11:30:00.0000000Z
22,22.842058,7.897091,0.68100005,25.65,28.83,3.5,3.0800002,12.6,11.449799,29.606007,26.679968,87.159355,0.133333333333333,2021-02-17T11:45:00.0000000Z
22,22.842058,7.897091,0.8880001,26.859999,31.859999,4.7000003,3.3600001,16,11.749915,32.196682,27.727966,85.17255,0.066666666666667,2021-02-17T12:00:00.0000000Z
22,22.842058,7.897091,0.8880001,28.3,31.779999,3.4,2.48,11.8,11.950749,31.561722,28.766525,74.23057,0.066666666666667,2021-02-17T12:15:00.0000000Z
22,22.842058,7.897091,0.91300005,28.51,30.72,2.4,2.509,10.1,11.870682,31.146976,28.978437,80.77676,0.066666666666667,2021-02-17T12:30:00.0000000Z
22,22.842058,7.897091,0.90000004,28.3,32.149998,3.9,3.0400002,14,11.46961,32.40157,28.76689,85.827446,0.066666666666667,2021-02-17T12:45:00.0000000Z
22,22.842058,7.897091,0.89100003,28.72,32.559998,4.1,3.2800002,14.6,11.429872,33.22624,29.292166,82.78968,0,2021-02-17T13:00:00.0000000Z
22,22.842058,7.897091,0.89300007,29.07,33.239998,4.3,2.8400002,16.300001,11.430399,33.763683,29.605103,84.81154,0,2021-02-17T13:15:00.0000000Z
22,22.842058,2.708149,0.882,29.05,32.739998,3.7,3.2800002,12.8,10.950295,33.340336,29.811934,99.2013,0,2021-02-17T13:30:00.0000000Z
22,22.945837,0,0.896,29.48,33.28,2.7,3.262,10.900001,11.451874,33.241215,29.811934,82.82136,0,2021-02-17T13:45:00.0000000Z
22,23.051962,0,0.527,29.66,32.03,1.4,1.84,7,11.888886,32.206104,30.231249,59.02285,0.15,2021-02-17T14:00:00.0000000Z
22,23.253508,0,0.624,28.949999,30.91,1.3000001,1.48,6.7000003,11.901527,31.175112,29.286404,60.014313,0.15,2021-02-17T14:15:00.0000000Z
22,23.253508,0,0.565,28.22,30.47,1.4,1.44,6.9,11.889774,30.668983,28.872793,75.72728,0.15,2021-02-17T14:30:00.0000000Z
22,23.152681,0,0.528,28.3,32.26,2.4,2.9190001,14.1,11.452303,32.222492,28.558262,88.30413,0.15,2021-02-17T14:45:00.0000000Z
22,23.152681,0,0.514,28.359999,33.54,2.9,2.9540002,15.3,11.200271,33.794167,29.292166,97.66089,0.05,2021-02-17T15:00:00.0000000Z
22,23.050854,0,0.51600003,28.869999,32.94,2.4,2.92,13.3,11.077118,33.78334,29.811934,99.67202,0.05,2021-02-17T15:15:00.0000000Z
22,23.050854,0,0.52000004,29.369999,33.809998,2.7,2.9780002,10.7,11.008147,33.78849,30.018206,97.990105,0.05,2021-02-17T15:30:00.0000000Z
22,23.050854,0,0.61200005,28.869999,33.05,3.4,1.96,8.7,11.512667,33.259483,30.128643,79.73724,0.05,2021-02-17T15:45:00.0000000Z
22,22.949797,2.5101662,0.73200005,29.42,33.77,3.3,2.361,11.5,10.95119,33.79064,30.231249,92.50112,0.2,2021-02-17T16:00:00.0000000Z
22,22.949797,2.5101662,0.73200005,29.32,33.21,2.9,2.48,9,10.745246,33.894154,30.3317,99.84735,0.2,2021-02-17T16:15:00.0000000Z
22,22.949797,7.632065,0.731,29.59,34.29,4.1,2.4810002,10.3,10.428389,34.635246,30.3317,99.84735,0.2,2021-02-17T16:30:00.0000000Z
22,22.847359,7.632065,0.89900005,29.09,34,4.6,2.6000001,12.6,10.095415,34.22779,30.331718,99.84735,0.2,2021-02-17T16:45:00.0000000Z
22,22.847359,7.632065,0.8880001,29.769999,34.02,4,2.614,12.6,9.950738,34.235184,30.543575,99.84735,0,2021-02-17T17:00:00.0000000Z
22,22.74365,12.817478,0.90000004,29.679998,33.52,3.5,2.6000001,9.2,9.786932,33.709908,30.441639,99.84735,0,2021-02-17T17:15:00.0000000Z
22,22.74365,12.817478,0.897,29.83,34.45,4.8,2.6250002,10,9.640852,34.238483,30.539577,99.84735,0,2021-02-17T17:30:00.0000000Z
22,22.74365,17.935562,0.90000004,29.76,34.27,4.8,2.6000001,13,9.448633,34.75711,30.641844,99.84735,0,2021-02-17T17:45:00.0000000Z
22,22.641289,17.935562,0.984,29.779999,33.34,4.9,2.68,12.900001,9.196851,34.23447,30.438564,99.84735,0,2021-02-17T18:00:00.0000000Z
22,22.641289,17.935562,0.989,29.64,33.79,3.8,2.64,9.5,8.448572,33.70839,30.44174,99.84735,0,2021-02-17T18:15:00.0000000Z
22,22.641289,22.999,1.1880001,28.64,33.68,6.8,2.719,11.8,7.44738,33.710503,30.438564,99.84735,0,2021-02-17T18:30:00.0000000Z
20,22.330324,0,0.388,29.539999,33.36,0,1.8000001,7.6,6.9460006,34.23692,30.331003,99.84735,0,2021-02-17T18:45:00.0000000Z
20,22.22598,0,0,29.42,33.17,0,1.779,5.9,6.445933,34.337166,30.958275,99.84735,0,2021-02-17T19:00:00.0000000Z
20,22.123291,0,0,29.21,32.82,0,1.7750001,6.9,5.94526,34.864532,31.066408,99.84735,0,2021-02-17T19:15:00.0000000Z
20,22.123291,0,0,28.98,32.579998,0,1.8000001,7.2000003,5.825187,34.744244,31.376732,99.84735,0,2021-02-17T19:30:00.0000000Z
20,21.920315,0,0,28.689999,32.51,0,1.7590001,6.1,5.444484,34.9463,31.268196,99.84735,0,2021-02-17T19:45:00.0000000Z
20,21.920315,0,0,28.58,32.45,0,1.7960001,7.7000003,4.7120414,34.52244,31.381418,99.84735,0,2021-02-17T20:00:00.0000000Z
20,21.819836,0,0,28.38,32.45,0,1.7900001,6.1,4.444312,34.20865,31.48465,99.84735,0,2021-02-17T20:15:00.0000000Z
20,21.819836,0,0,28.189999,32.23,0,2.16,8.8,3.9432466,33.67452,29.805817,99.84735,0,2021-02-17T20:30:00.0000000Z
20,21.819836,0,0,28.039999,31.98,0,2.141,9.400001,3.2329319,33.685055,29.909094,99.84735,0,2021-02-17T20:45:00.0000000Z
20,21.718616,0,0,27.859999,31.699999,0,2.16,8.1,3.0819871,33.99554,30.330582,99.84735,0,2021-02-17T21:00:00.0000000Z
20,21.718616,0,0,27.689999,31.55,0,2.3600001,10.3,3.047819,34.20812,30.226366,99.84735,0,2021-02-17T21:15:00.0000000Z
20,21.616425,0,0,27.56,31.64,0,2.3990002,10.400001,3.2043765,33.707886,30.125387,99.84735,0,2021-02-17T21:30:00.0000000Z
20,21.616425,0,0,27.449999,31.48,0,2.0400002,7.3,3.1615818,34.11944,30.331656,99.84735,0,2021-02-17T21:45:00.0000000Z
20,21.513662,0,0,27.31,31.48,0,2.0410001,9.1,2.9411073,34.235382,30.644598,99.84735,0,2021-02-17T22:00:00.0000000Z
20,21.513662,0,0,27.189999,31.609999,0,2.0400002,7.5,2.3907633,33.711376,30.644598,99.84735,0,2021-02-17T22:15:00.0000000Z
20,21.513662,0,0,27.08,31.41,0,2.3600001,9.7,2.144979,33.708607,29.8123,99.84735,0,2021-02-17T22:30:00.0000000Z
20,21.41175,0,0,26.97,31.34,0,2.3700001,11.400001,1.9399538,34.218525,30.125021,99.84735,0,2021-02-17T22:45:00.0000000Z
20,21.41175,0,0,26.88,31.369999,0,2.5560002,10.3,1.8424555,33.707443,30.018568,99.84735,0,2021-02-17T23:00:00.0000000Z
20,21.41175,0,0,26.779999,31.16,0,2.5200002,9.2,1.8421291,33.698048,30.331354,99.84735,0,2021-02-17T23:15:00.0000000Z
20,21.310095,0,0.16700001,26.099998,34.03,1.3000001,2.6390002,11.6,2.028378,34.236267,30.125385,99.84735,0,2021-02-17T23:30:00.0000000Z
20,21.310095,0,0.16700001,25.89,33.53,2.4,2.68,13.6,2.0701172,34.228237,29.812378,99.84735,0,2021-02-17T23:45:00.0000000Z
20,21.310095,0,0.263,26.939999,33.57,1.9,2.7830002,13,1.7350515,33.734573,29.917246,99.84735,0,2021-02-18T00:00:00.0000000Z
20,21.310095,0,0.264,28.099998,33.02,1.4,2.7370002,9.6,1.5463494,33.74303,29.913303,99.84735,0,2021-02-18T00:15:00.0000000Z
20,21.204338,0,0.264,28.619999,33.63,1.7,2.8000002,10.8,1.4274588,33.73733,30.123457,99.84735,0,2021-02-18T00:30:00.0000000Z
20,21.204338,0,0.289,28,33.829998,2.5,2.88,13.5,1.2084324,34.24865,30.225483,99.84735,0,2021-02-18T00:45:00.0000000Z
20,21.204338,0,0.432,28.47,33.82,2.9,2.96,14.400001,1.2116579,34.264286,30.125387,99.84735,0,2021-02-18T01:00:00.0000000Z
20,21.204338,0,0.432,28.769999,33.28,2.3,2.9150002,12.6,1.0892158,33.73698,30.126589,99.84735,0,2021-02-18T01:15:00.0000000Z
20,21.1039,0,0.432,28.98,32.649998,2,3.1200001,11,1.0333233,33.2098,29.809984,99.84735,0,2021-02-18T01:30:00.0000000Z
20,21.1039,0,0.432,29.06,33.45,2.5,3.1200001,12.7,1.0293044,33.73706,29.809984,99.84735,0,2021-02-18T01:45:00.0000000Z
22,21.1039,94.804955,1.08,25.91,32.94,9,3.7460003,18.7,1.0283041,33.20982,28.769207,99.84735,0,2021-02-18T02:00:00.0000000Z
22,21.1039,94.804955,1.177,28.539999,33.52,6.7000003,3.752,18.800001,0.93885636,33.722202,29.392942,99.84735,0,2021-02-18T02:15:00.0000000Z
22,21.1039,94.804955,1.2,28.65,32.95,5.7000003,3.7610002,16.9,0.74633026,33.70785,29.497374,99.84735,0,2021-02-18T02:30:00.0000000Z
22,21.1039,94.804955,1.177,28.769999,33,5.8,3.7970002,14.8,0.7860954,33.18705,29.600222,99.84735,0,2021-02-18T02:45:00.0000000Z
22,21.1039,94.804955,1.1880001,28.99,33.92,5.9,3.7300003,16.4,0.8240274,33.70838,29.701979,99.84735,0,2021-02-18T03:00:00.0000000Z
22,21.1039,94.804955,1.1880001,29.14,33.559998,6.6,3.785,18.5,0.7430272,34.235374,29.810368,99.84735,0,2021-02-18T03:15:00.0000000Z
22,21.1039,94.804955,1.1800001,29.109999,33.63,6,3.7200003,18.9,0.72889787,34.22708,29.810368,99.84735,0,2021-02-18T03:30:00.0000000Z
22,21.1039,94.804955,1.1810001,29.029999,33.079998,5.1,3.7730002,15.400001,0.6449755,33.71001,29.815466,99.84735,0,2021-02-18T03:45:00.0000000Z
22,21.1039,94.804955,1.176,29.07,33.079998,5.1,3.7280002,13.8,0.57813084,33.272144,29.815466,99.84735,0,2021-02-18T04:00:00.0000000Z
22,21.1039,94.804955,1.199,29.21,34.079998,6.3,3.8000002,16.800001,0.49376503,33.788593,29.917244,99.84735,0,2021-02-18T04:15:00.0000000Z
22,21.1039,94.804955,1.1880001,29.33,33.54,6.1,3.92,20.1,0.43243206,34.31399,29.499298,99.84735,0,2021-02-18T04:30:00.0000000Z
22,21.306051,84.69743,1.199,29.13,33.92,6.4,3.9600003,20.300001,0.42742315,34.29959,29.605103,99.84735,0,2021-02-18T04:45:00.0000000Z
22,21.3583945,82.080267,1.19350005,29.36,34.204999,6.6,3.90000025,20.2500005,0.483501725,34.5508515,29.865063,99.84735,0,2021-02-18T05:00:00.0000000Z
22,21.410738,79.463104,1.1880001,29.59,34.489998,6.8,3.8400002,20.2,0.5395803,34.802113,30.125023,99.84735,0,2021-02-18T05:15:00.0000000Z
22,21.410738,79.463104,1.1850001,29.47,34.19,6.3,3.8000002,17.6,0.6541132,34.28755,30.018568,99.84735,0,2021-02-18T05:30:00.0000000Z
22,21.410738,79.463104,1.176,29.57,34.579998,6.3,3.8000002,17.7,0.7796926,34.808746,30.125023,99.84735,0,2021-02-18T05:45:00.0000000Z
22,21.410738,79.463104,1.2,29.67,34.48,6.9,3.8000002,19.300001,0.9589548,34.80355,30.230366,99.84735,0,2021-02-18T06:00:00.0000000Z
22,21.410738,79.463104,1.212,29.73,34.55,6.5,3.8350003,20.300001,1.1879865,34.80865,30.3317,99.84735,0,2021-02-18T06:15:00.0000000Z
22,21.410738,79.463104,1.192,29.609999,34.01,6,3.8400002,17.2,1.2271134,34.2872,30.125387,99.84735,0,2021-02-18T06:30:00.0000000Z
22,21.410738,79.463104,1.1880001,29.679998,34.75,5.9,3.8400002,17.4,1.2782018,35.12337,30.226366,99.84735,0,2021-02-18T06:45:00.0000000Z
22,21.516457,74.17717,1.2,29.84,34.53,7,3.8400002,20.300001,1.5526541,34.808662,30.328615,99.84735,0,2021-02-18T07:00:00.0000000Z
22,21.516457,74.17717,1.2,29.869999,34.64,6.5,3.7200003,20.1,1.9402184,34.802097,30.328615,99.84735,0,2021-02-18T07:15:00.0000000Z
22,21.516457,74.17717,1.199,29.75,34.09,5.4,3.8400002,15.900001,2.161692,34.29376,30.331718,99.84735,0,2021-02-18T07:30:00.0000000Z
22,21.620173,68.99138,1.1880001,29.8,34.079998,5.8,3.841,16.2,2.4613228,34.281094,30.436636,99.84735,0,2021-02-18T07:45:00.0000000Z
22,21.826632,58.668423,1.2,29.9,34.69,6.4,3.7690003,18.2,2.770714,34.798088,30.438202,99.84735,0.133333333333333,2021-02-18T08:00:00.0000000Z
22,21.826632,48.525143,1.2,29.9,33.71,6.3,3.8000002,19.2,2.941472,34.808296,30.331718,99.84735,0.133333333333333,2021-02-18T08:15:00.0000000Z
22,22.129112,38.50088,1.2,29.75,33.94,5.2000003,3.8400002,15.900001,3.19957,34.28686,30.225483,99.84735,0.133333333333333,2021-02-18T08:30:00.0000000Z
22,22.331167,33.44164,1.199,29.74,33.64,5.4,3.8000002,14.1,4.4436383,34.286488,30.327238,99.84735,0.133333333333333,2021-02-18T08:45:00.0000000Z
22,22.432667,28.366661,1.1960001,29.83,34.43,5.6,3.6810002,15.2,5.443889,34.29348,30.438202,99.84735,0.85,2021-02-18T09:00:00.0000000Z
22,22.432667,28.366661,1.212,29.9,34.18,6.6,3.64,18.2,5.9440875,34.80201,30.438202,99.84735,0.85,2021-02-18T09:15:00.0000000Z
22,22.5357,23.215008,1.2,29.849998,34.309998,5.7000003,3.64,16.9,6.944587,34.80844,30.438202,99.84735,0.85,2021-02-18T09:30:00.0000000Z
22,22.5357,18.139362,1.2,29.679998,33.79,4.6,3.68,12.900001,7.4452014,33.75972,30.333284,99.84735,0.85,2021-02-18T09:45:00.0000000Z
22,22.637213,12.832451,1.1880001,29.779999,33.76,5.4,3.68,13.5,7.9458647,33.759758,30.436636,99.84735,0.85,2021-02-18T10:00:00.0000000Z
22,22.743351,12.832451,1.19,29.97,34.28,6.3,3.66,16.6,8.94725,34.809002,30.543575,99.84735,0.85,2021-02-18T10:15:00.0000000Z
22,22.84909,7.545471,1.1,29.949999,34.3,6,3.64,17.300001,9.447538,34.80206,30.436636,99.84735,0.85,2021-02-18T10:30:00.0000000Z
22,22.84909,7.545471,1.1040001,30.039999,33.76,4.2000003,3.64,13.900001,10.448656,34.28531,30.44174,99.84735,0.85,2021-02-18T10:45:00.0000000Z
22,22.953571,2.321434,1.11,29.83,33.71,4.8,3.6000001,12.6,10.949197,33.758873,30.44174,98.69309,0.85,2021-02-18T11:00:00.0000000Z
22,22.953571,2.321434,1.108,30.039999,32.39,3.1000001,1.72,6.2000003,12.450613,32.196983,30.646912,51.341637,0.85,2021-02-18T11:15:00.0000000Z
22,23.05834,0,1.116,28.98,29.63,0.8,0.101,0,12.981371,29.580364,29.287302,0.019778252,0.85,2021-02-18T11:30:00.0000000Z
22,23.05834,0,1.0220001,27.89,27.98,0.2,0,0,13.532585,28.534794,28.24592,0.019778252,0.85,2021-02-18T11:45:00.0000000Z
22,23.05834,0,0.71800005,27.26,26.98,0,0,0,13.749756,27.491722,27.205902,0.019778252,0.266666666666667,2021-02-18T12:00:00.0000000Z
22,23.05834,0,0.67200005,26.32,26.48,0,0,0,13.951725,26.866936,26.686329,0.019778252,0.266666666666667,2021-02-18T12:15:00.0000000Z
22,23.05834,0,0.65800005,26.099998,25.98,0,0,0,14.452087,26.34751,26.162937,0.019778252,0.266666666666667,2021-02-18T12:30:00.0000000Z
22,23.05834,2.2224426,0.65900004,25.74,25.689999,0,0,0,14.726489,25.930431,25.850115,0.019778252,0.266666666666667,2021-02-18T12:45:00.0000000Z
22,22.955551,2.2224426,0.65900004,25.48,25.43,0,0,0,15.16353,25.829811,25.539143,0.019778252,0,2021-02-18T13:00:00.0000000Z
22,22.955551,2.2224426,0.67200005,25.289999,25.23,0,0,0,14.811661,25.517849,25.333803,0.019778252,0,2021-02-18T13:15:00.0000000Z
22,22.955551,2.2224426,0.66400003,25.13,25.05,0,0,0,14.624558,25.411448,25.126865,0.019778252,0,2021-02-18T13:30:00.0000000Z
22,22.955551,2.2224426,0.67200005,25,24.93,0,0,0,14.927131,25.205978,25.126865,0.019778252,0,2021-02-18T13:45:00.0000000Z
22,22.955551,2.2224426,0.669,24.91,24.82,0,0,0,15.453663,25.205978,24.915705,0.019778252,0,2021-02-18T14:00:00.0000000Z
22,22.955551,2.2224426,0.66,24.81,24.76,0,0,0,15.7542715,25.101166,24.915705,0.019778252,0,2021-02-18T14:15:00.0000000Z
22,22.955551,2.2224426,0.504,24.76,24.63,0,0,0,14.953576,24.894238,24.815619,0.019778252,0,2021-02-18T14:30:00.0000000Z
22,22.955551,7.4175835,0.492,24.66,24.47,0,0,0,14.673886,24.894238,24.60324,0.019778252,0,2021-02-18T14:45:00.0000000Z
22,22.851648,7.4175835,0.70500004,24.59,24.439999,-0.1,0,0,14.415822,24.789412,24.50233,0.019778252,0.033333333333333,2021-02-18T15:00:00.0000000Z
22,22.851648,7.4175835,0.859,24.5,24.38,-0.1,0,0,14.2697315,24.682966,24.50233,0.019778252,0.033333333333333,2021-02-18T15:15:00.0000000Z
22,22.851648,12.456322,0.87600005,24.47,24.33,-0.1,0,0,13.953228,24.682966,24.50233,8.478457,0.033333333333333,2021-02-18T15:30:00.0000000Z
